Date;Series1;Series2;Series3
11/04/14;92.60762801;190.6271899;161.2875026
10/04/14;99.23025664;191.3155375;166.4427612
09/04/14;83.17722036;188.6864112;161.5980989
08/04/14;86.99944911;190.8130318;158.6665522
07/04/14;80.78991936;190.4592807;166.8922677
04/04/14;82.93425677;191.2529438;164.6301846
03/04/14;92.14694047;192.4125879;171.2617673
02/04/14;86.32782554;199.4467545;170.3655387
01/04/14;79.46983128;199.7960199;169.2617945
31/03/14;86.55865784;187.3010803;166.7916383
28/03/14;96.09838951;186.7008866;167.9482013
27/03/14;92.15909581;196.0895792;171.9322844
26/03/14;90.53700813;190.6471943;168.7674766
25/03/14;92.51440604;186.0503353;172.7929863
24/03/14;87.02750005;189.8904884;167.8770733
21/03/14;90.87284646;177.7319186;174.4449795
20/03/14;90.07357717;179.6554934;172.212916
19/03/14;98.16834453;187.9206809;172.5510305
18/03/14;98.18839319;185.0954393;176.0722111
17/03/14;86.29141595;185.5745245;167.7775551
14/03/14;85.62613959;187.2195936;172.5713974
13/03/14;89.12331755;183.7311091;168.1580533
12/03/14;83.49565245;192.6417967;173.857982
11/03/14;78.44736022;185.8173615;171.4966894
10/03/14;80.7968621;181.9459737;181.0197357
07/03/14;89.28391529;183.6561145;180.6109109
06/03/14;78.28673349;191.2062378;177.3209702
05/03/14;91.15815783;185.231676;176.2819985
04/03/14;83.03530891;180.5434748;172.7637831
03/03/14;92.18290112;186.5302228;172.9453798
28/02/14;89.05833834;182.8640452;171.069498
27/02/14;81.26255023;183.4981131;174.9532509
26/02/14;94.50291947;182.5174111;163.3618225
25/02/14;97.13174509;174.5985057;169.3093884
24/02/14;78.50781873;176.8010654;166.8793445
21/02/14;86.66485068;174.5021371;171.5589899
20/02/14;92.38289002;182.1231016;164.3117971
19/02/14;83.83622936;181.9237807;168.1582893
18/02/14;95.77091298;181.0872623;166.8329407
14/02/14;97.54296035;188.4641455;173.6831056
13/02/14;86.96529588;173.7392088;168.5278276
12/02/14;89.18410798;177.3576421;165.0488048
11/02/14;92.49559891;186.3816158;166.394645
10/02/14;81.02176111;178.4001441;169.2038336
07/02/14;88.54154674;181.7525481;166.3471372
06/02/14;92.86353623;167.3769102;168.6932708
05/02/14;91.7673621;166.5906757;162.9456262
04/02/14;79.74288883;164.8253859;170.0048045
03/02/14;93.87938045;174.49596;160.2014461
31/01/14;84.06342484;174.7219371;171.6350406
30/01/14;89.49037964;172.0707641;173.1030916
29/01/14;90.41635889;181.3259497;165.3155154
28/01/14;84.8757668;178.045282;167.7689176
27/01/14;92.52001863;169.6845481;169.8889056
24/01/14;96.77431637;170.4780165;176.7403561
23/01/14;80.26211825;182.8972936;180.1537883
22/01/14;83.50602249;176.2602269;178.2354645
21/01/14;84.90434492;190.9891068;178.8658221
17/01/14;86.43166897;183.1529512;184.4291354
16/01/14;95.44744068;185.3204558;184.4608016
15/01/14;97.72917547;179.6670964;179.271614
14/01/14;93.47404568;181.4140646;184.6906092
13/01/14;92.69288649;180.7795234;181.5414116
10/01/14;88.94602958;189.3451128;187.1312962
09/01/14;95.95248325;179.4490782;177.4953886
08/01/14;84.10262428;182.3008521;178.1160914
07/01/14;90.64824294;192.0936525;187.9788095
06/01/14;99.04649348;188.6340307;187.8752589
03/01/14;95.20422997;178.4538351;187.5678594
02/01/14;89.24052125;182.4120903;179.1893874
31/12/13;81.3021174;188.0719515;187.1188232
30/12/13;100.5913222;189.4485406;177.1568555
27/12/13;86.25856393;177.4176202;185.3763519
26/12/13;85.02128303;179.0864754;181.8023644
24/12/13;94.5239415;182.9015373;181.3505297
23/12/13;97.53949331;184.8469919;184.1786027
20/12/13;83.12029891;180.1642161;182.7375772
19/12/13;83.532041;179.8347597;174.1101097
18/12/13;83.7298069;177.793673;180.9465135
17/12/13;83.94539607;174.0961381;174.8277774
16/12/13;90.91368168;177.0047092;177.3327338
13/12/13;96.32857321;173.1961247;168.963501
12/12/13;95.66966075;180.0022657;171.5636868
11/12/13;89.29276109;172.778639;170.7223103
10/12/13;86.06542727;171.6564447;176.5435442
09/12/13;101.7065579;182.4755898;168.4707383
06/12/13;94.27335615;171.1100508;176.9810882
05/12/13;96.97028726;181.766763;168.0618266
04/12/13;82.15796766;169.7000544;168.6452434
03/12/13;101.4631676;179.7716137;171.376828
02/12/13;95.02310552;181.3525804;172.5085145
29/11/13;89.99446395;183.1412141;170.6216327
27/11/13;101.3465277;179.4862596;167.8373236
26/11/13;85.85016025;176.6618269;174.9995214
25/11/13;92.91972909;180.5551771;178.0605813
22/11/13;83.98188179;181.3860583;177.6392747
21/11/13;100.8896793;189.8013209;168.1751128
20/11/13;85.61825427;182.7959992;165.9071091
19/11/13;96.65970019;189.0620382;175.8879437
18/11/13;90.02927759;179.2606175;169.868605
15/11/13;100.5620924;176.2118612;166.7225746
14/11/13;82.75069971;172.9412667;172.9871132
13/11/13;101.2260916;177.0519101;172.4427085
12/11/13;81.48348959;176.8618726;165.2903734
11/11/13;85.7235918;181.5507643;168.2772745
08/11/13;99.51981843;186.1997672;169.6788996
07/11/13;96.50085376;184.1346709;163.0321975
06/11/13;81.05273827;169.983084;166.96904
05/11/13;91.38348864;171.9370364;164.6430898
04/11/13;92.2566833;182.4886185;168.082595
01/11/13;91.77903167;182.675433;171.4577113
31/10/13;81.95058927;174.8060758;166.327165
30/10/13;96.78978946;179.7945436;167.0469376
29/10/13;89.86914995;173.7737769;168.8857086
28/10/13;98.21611766;167.1892944;161.9913768
25/10/13;97.58812203;177.7568111;163.5853727
24/10/13;91.31178903;171.7698911;160.1460819
23/10/13;98.94110901;170.2042751;159.1741557
22/10/13;99.03239211;172.3859928;163.8971521
21/10/13;87.62284174;172.0242806;167.4585512
18/10/13;87.74408039;169.5033253;165.5267355
17/10/13;95.51607873;176.2928296;160.3343848
16/10/13;80.92976227;185.9621261;168.476914
15/10/13;86.84017027;177.590562;166.5326972
14/10/13;91.63042385;177.9902616;166.7452101
11/10/13;85.61845839;179.2285984;168.2051345
10/10/13;86.98352559;175.5054387;163.883516
09/10/13;92.84763489;181.8631021;159.1201558
08/10/13;92.86450624;169.2888578;154.5312178
07/10/13;89.94903853;174.6535279;155.1803025
04/10/13;78.97044466;173.9164799;163.4795666
03/10/13;92.50427918;187.686959;166.2246428
02/10/13;75.22594631;175.4181565;166.445961
01/10/13;84.04318045;184.5228655;169.0484176
30/09/13;79.67468512;177.9061364;159.911957
27/09/13;78.99373902;189.9948622;159.0710792
26/09/13;90.03737074;180.8301211;172.0394893
25/09/13;89.64567147;188.1259988;169.565121
24/09/13;77.65457273;188.1594503;167.2834335
23/09/13;88.60821367;194.4284929;168.2001901
20/09/13;93.994523;180.3402752;174.3448456
19/09/13;83.84003396;192.6092678;171.3627289
18/09/13;91.26663264;185.6710984;176.461262
17/09/13;90.67392332;192.9492286;171.6676485
16/09/13;91.32208097;196.5441143;174.223197
13/09/13;82.26601545;190.6149909;166.9356104
12/09/13;83.27865846;192.2347986;166.4339664
11/09/13;78.51908994;181.4100068;167.6216223
10/09/13;80.50034166;182.2142428;170.5281879
09/09/13;79.1512901;182.0280708;162.351438
06/09/13;79.32726436;181.1752255;156.0668103
05/09/13;90.53767077;180.5731108;160.8357234
04/09/13;95.58440066;181.0366462;164.7404463
03/09/13;91.70649173;182.7501912;163.7124161
30/08/13;81.55220093;173.8935239;156.4152177
29/08/13;83.12750363;177.3708331;163.6107696
28/08/13;93.96799698;174.3764097;155.6560732
27/08/13;79.88184965;186.5784466;155.3470033
26/08/13;81.54497276;188.3546692;159.910844
23/08/13;96.7642713;183.4229126;162.4941795
22/08/13;88.82513211;189.9099232;166.0551183
21/08/13;81.65960857;175.0942406;160.8573091
20/08/13;84.94761141;187.5538977;158.7671925
19/08/13;93.4627101;178.5600138;158.2333826
16/08/13;98.17955213;174.4675403;159.4974551
15/08/13;98.84803284;188.6600194;165.0496329
14/08/13;87.50881535;181.9231199;170.5661919
13/08/13;86.10503379;178.6572341;169.1815615
12/08/13;81.90678625;187.5050886;170.4617409
09/08/13;89.78256369;190.728703;171.2927721
08/08/13;95.35988572;178.9515574;170.802435
07/08/13;97.99029978;180.8406738;162.721934
06/08/13;86.21333491;192.0835867;167.4249656
05/08/13;85.08455201;191.5951107;173.4585941
02/08/13;91.33240852;195.8279794;173.6228534
01/08/13;81.49958947;184.8651171;166.7130945
31/07/13;86.99648093;188.0284546;168.5343252
30/07/13;79.3522575;195.4733538;170.5719158
29/07/13;81.50323819;186.9481144;163.5021612
26/07/13;97.52188854;196.0628379;171.8047845
25/07/13;89.22592753;185.0311647;167.5991846
24/07/13;80.10463972;193.8818627;165.1588632
23/07/13;94.69328882;186.7028535;168.3057789
22/07/13;99.40457257;191.9043525;171.9006667
19/07/13;95.74179973;196.0701995;173.204281
18/07/13;81.54455667;194.3731485;167.4229039
17/07/13;95.40679431;187.458115;170.4964566
16/07/13;83.61923765;190.9325802;163.8477238
15/07/13;96.96128485;184.2496033;163.0289428
12/07/13;89.46768613;184.2116354;167.8811122
11/07/13;83.72899987;185.8913238;164.089092
10/07/13;85.18244922;181.0482965;157.6499425
09/07/13;77.97671348;188.1241804;158.6289307
08/07/13;80.95226753;195.9134431;161.1989357
05/07/13;77.29728736;195.0819678;157.7409138
03/07/13;86.52698613;196.6702397;159.3495561
02/07/13;94.49063011;182.48527;160.4186341
01/07/13;76.75689828;188.0506583;154.8827635
28/06/13;77.5666491;181.5277114;153.9673502
27/06/13;77.75903122;196.4471583;159.7301931
26/06/13;89.06791218;190.911227;155.6599163
25/06/13;93.41295886;196.7764757;153.5307444
24/06/13;87.40318346;195.6576408;155.7341896
21/06/13;85.4791227;198.4668334;154.0628458
20/06/13;74.7086543;190.1910926;156.9177147
19/06/13;82.28166165;196.4510554;166.9979357
18/06/13;96.71820447;198.9446575;169.912916
17/06/13;82.98968122;203.9675033;172.0283721
14/06/13;80.87241449;203.1367321;168.2774429
13/06/13;79.06451801;200.5105211;175.1001816
12/06/13;91.72735489;197.0432588;170.4312784
11/06/13;76.70054388;202.3976896;166.0926525
10/06/13;76.16367876;198.654416;168.2027932
07/06/13;88.83946687;202.7885248;171.5952949
06/06/13;89.09816232;200.8686352;165.1122346
05/06/13;81.48596604;197.2669125;161.1412343
04/06/13;79.86841228;207.3188695;166.5758515
03/06/13;83.51304433;199.0918518;172.3238763
31/05/13;85.49291026;198.3761739;171.4829775
30/05/13;86.38056423;200.8892148;171.9182323
29/05/13;95.97622898;201.4210005;172.0935034
28/05/13;83.29101312;195.3417043;163.5320111
24/05/13;91.52176253;205.0280672;157.8204357
23/05/13;77.9727267;202.4494788;164.5969358
22/05/13;82.81528354;194.4332614;160.1992559
21/05/13;90.45862141;195.6902909;166.0404026
20/05/13;89.4439326;195.4059396;161.8727242
17/05/13;92.14358107;203.1353859;163.326298
16/05/13;91.77605359;192.1451592;157.5390255
15/05/13;83.96416269;196.437062;160.7188373
14/05/13;90.90397694;199.5718698;156.0477358
13/05/13;81.70951156;193.876057;149.8429699
10/05/13;89.1789499;191.4913585;152.4884194
09/05/13;93.9609783;190.5703471;147.639992
08/05/13;79.38805074;206.9103641;149.3877642
07/05/13;82.08788126;198.7491205;149.9444766
06/05/13;77.18488927;192.1938798;154.8310174
03/05/13;82.5998561;190.7901509;154.0473746
02/05/13;83.03475427;189.806643;145.5724319
01/05/13;86.18350425;188.7732389;143.5090032
30/04/13;74.48814673;204.270524;151.8604831
29/04/13;86.05831538;190.2426212;148.3974709
26/04/13;76.85956488;182.9624891;145.5172868
25/04/13;94.03893959;184.5234454;153.3566471
24/04/13;75.51735811;179.4556874;143.6354385
23/04/13;87.61419861;186.417561;145.5800286
22/04/13;81.67103243;176.5075747;145.6181783
19/04/13;90.71825596;178.5731014;145.3589104
18/04/13;94.9846398;203.6124636;147.3957269
17/04/13;92.26461735;206.4643718;149.4278792
16/04/13;84.00780488;208.864011;142.93923
15/04/13;87.58733982;206.5276181;147.3630394
12/04/13;77.24400492;199.8266802;158.6345439
11/04/13;82.99092439;213.2915469;152.7961398
10/04/13;87.02860332;210.0249876;158.6532956
09/04/13;76.67422875;206.256009;147.6601088
08/04/13;85.05901434;204.7664554;150.676914
05/04/13;95.30130608;197.6664692;145.4697132
04/04/13;89.93552049;196.6412059;144.9259264
03/04/13;94.2411986;207.3712525;149.8021426
02/04/13;93.54943898;209.4834994;145.957807
01/04/13;94.88442958;206.4482122;144.7429794
28/03/13;94.88475402;209.1614491;145.9200432
27/03/13;76.52674375;200.5766362;156.180881
26/03/13;94.8530136;210.2600353;151.2591853
25/03/13;92.43988952;206.5929201;149.8923037
22/03/13;81.99181603;202.3257582;153.9947418
21/03/13;94.26643162;207.8529291;145.2522575
20/03/13;76.13437577;211.2684816;157.4911124
19/03/13;90.57536805;208.3247734;149.3470706
18/03/13;84.17499145;210.9572106;150.8321189
15/03/13;83.1112591;203.0174053;154.3896645
14/03/13;76.87423531;206.9485366;161.0308035
13/03/13;74.6628818;199.3565633;157.6098933
12/03/13;88.56875827;202.2601391;155.0078435
11/03/13;74.70610987;197.1858771;152.0349748
08/03/13;83.75705504;199.2456687;157.3534938
07/03/13;82.65129401;196.9768227;157.1194135
06/03/13;87.86074084;195.0022847;160.2190353
05/03/13;87.52574199;203.8256757;154.115744
04/03/13;86.55751618;194.0435268;152.8727599
01/03/13;73.75202549;191.7210905;156.4255836
28/02/13;80.03985522;193.7621145;151.0401531
27/02/13;92.30525085;191.0444317;159.9944243
26/02/13;84.84572294;186.1559113;150.1850949
25/02/13;90.37022471;196.2209242;154.562451
22/02/13;91.60131383;187.2356502;161.8402963
21/02/13;92.62134818;186.0298035;155.3552606
20/02/13;93.14518342;186.3583884;162.1237951
19/02/13;90.37992334;200.3996317;162.7639488
15/02/13;90.31610937;196.495177;157.4191843
14/02/13;86.56911221;197.3615142;163.805365
13/02/13;78.88348815;190.6484546;157.0888832
12/02/13;91.33837268;187.6253852;155.8104819
11/02/13;84.4156704;200.0525499;155.4629938
08/02/13;73.86296523;190.4404278;154.9642139
07/02/13;74.74530481;185.9317121;158.6988086
06/02/13;91.86715442;199.4143586;150.3314395
05/02/13;90.33630066;190.1022923;151.3134389
04/02/13;72.57936465;194.9974446;156.4268089
01/02/13;75.75394679;194.9752282;149.0915697
31/01/13;83.79782387;200.5961063;147.7613889
30/01/13;83.4212348;197.3799684;151.797813
29/01/13;78.19606345;201.9295242;150.6416846
28/01/13;81.55789605;197.7749519;152.8582726
25/01/13;70.80469724;193.6565291;149.0518948
24/01/13;88.6443535;201.1517936;148.2810239
23/01/13;81.00658576;197.3333876;151.6425558
22/01/13;72.80312267;187.3443293;145.7457784
18/01/13;69.84697178;192.1463431;152.2164808
17/01/13;70.59555887;184.7111115;142.5439458
16/01/13;86.96998324;192.9247568;148.5597619
15/01/13;69.0868099;193.5432181;138.671219
14/01/13;75.95303792;185.7390876;142.0648487
11/01/13;79.94299364;188.6845897;144.0040216
10/01/13;76.39527723;180.9637916;139.0196766
09/01/13;86.2548445;192.9740559;144.0091717
08/01/13;66.9681816;191.4908277;136.5166005
07/01/13;69.99251543;183.8895978;133.8198847
04/01/13;80.90649787;185.0669396;140.0405223
03/01/13;66.59485129;193.2653939;139.4338819
02/01/13;81.20526789;183.8703468;138.7339047
31/12/12;70.04217774;178.1300128;132.3794133
28/12/12;67.68514757;185.1755779;128.8276329
27/12/12;70.00713818;180.1671009;126.8584199
26/12/12;85.52257638;182.7868514;132.3128497
24/12/12;68.18837437;189.5702362;134.503511
21/12/12;81.44272539;186.5926669;137.4544753
20/12/12;69.13313062;184.6284185;137.0412758
19/12/12;66.84763903;181.2188088;132.6574441
18/12/12;85.8216425;185.8483428;132.5083273
17/12/12;74.946686;186.3376564;125.3386093
14/12/12;77.17105116;191.2538915;124.9893822
13/12/12;80.95676834;186.888706;122.1260256
12/12/12;77.98188834;191.0393512;117.8830743
11/12/12;75.5115165;182.8657918;126.9834738
10/12/12;74.43948447;194.3843442;119.6689705
07/12/12;82.37164173;178.4265231;119.1788893
06/12/12;85.42807246;189.8107325;120.7315328
05/12/12;67.31895779;188.6807251;122.7462898
04/12/12;67.82571771;182.2952041;120.3862132
03/12/12;83.89269411;187.3833607;122.0717775
30/11/12;73.27862305;184.1490274;118.4363407
29/11/12;85.92411019;191.1781321;124.6000256
28/11/12;82.37832952;186.7564967;128.0068296
27/11/12;77.03970571;183.1230961;118.0379336
26/11/12;87.51285138;187.1508548;122.0648563
23/11/12;69.99235049;180.7893021;129.6595464
21/11/12;85.40171878;184.9106876;118.2517983
20/11/12;66.11718023;190.840118;120.9111841
19/11/12;81.29952967;187.6972153;117.7181484
16/11/12;81.93908389;174.7710026;116.1772905
15/11/12;76.85288407;186.0726664;118.8354084
14/11/12;64.87479194;184.3251744;124.1563795
13/11/12;67.92083521;177.6817059;117.2635951
12/11/12;77.56850966;177.2029258;124.4199896
09/11/12;78.27922;177.0590671;120.5303118
08/11/12;77.14433568;191.1290712;124.7621321
07/11/12;82.50764995;191.5799843;119.3880736
06/11/12;82.7223404;190.8511668;133.8191436
05/11/12;71.20078964;187.6405392;128.1170077
02/11/12;77.79096694;185.7060183;129.0572462
01/11/12;76.54495154;182.4075078;133.2850958
31/10/12;84.91799335;187.9373299;126.7243749
26/10/12;84.285455;192.0501151;124.9108485
25/10/12;82.56282515;178.7094661;120.1960703
24/10/12;80.2081071;180.3269304;119.9379783
23/10/12;83.42281031;180.638308;120.5762318
22/10/12;76.79726793;185.8388222;130.9623885
19/10/12;85.87654734;192.3237354;128.0475421
18/10/12;78.42628499;195.7681344;130.7056718
17/10/12;78.63971149;194.1914607;132.0459949
16/10/12;82.11231693;201.9927615;122.5162614
15/10/12;71.37502244;194.5894822;130.6713059
12/10/12;70.33391782;194.6825413;123.4685309
11/10/12;69.7757324;193.854015;123.7026621
10/10/12;69.1818807;203.0086578;124.851253
09/10/12;76.71317509;200.4344881;120.1319906
08/10/12;76.49882599;208.9733652;124.2432772
05/10/12;75.4709975;194.0306803;126.0723522
04/10/12;74.87632288;196.499501;122.5480785
03/10/12;80.91192425;205.6653878;127.4000511
02/10/12;75.6818466;197.8056089;118.8646976
01/10/12;77.67839573;199.9705233;126.8697859
28/09/12;66.83762253;199.71278;121.1773164
27/09/12;83.98710026;193.4907024;118.1963978
26/09/12;80.36472193;199.6552716;121.7213311
25/09/12;71.55137895;202.0564455;113.8348571
24/09/12;77.75139291;190.9486947;116.8514781
21/09/12;86.82848801;204.3732986;123.150538
20/09/12;85.73676174;199.2673005;120.9160328
19/09/12;85.31145542;192.2790476;124.8730823
18/09/12;79.68289049;192.2311504;121.0024675
17/09/12;73.53559126;204.9940757;122.2250225
14/09/12;72.16159318;193.0553542;123.5140192
13/09/12;76.17215359;191.406406;126.3364668
12/09/12;67.54351755;193.9092906;124.3650177
11/09/12;70.13354274;198.3276395;125.1014278
10/09/12;79.38195937;190.069661;122.9309874
07/09/12;81.91801071;197.2609848;120.9300856
06/09/12;73.38911064;198.4703852;116.3325685
05/09/12;70.24380016;181.4394284;109.4835612
04/09/12;72.38204773;194.100537;111.6477669
31/08/12;64.86332691;182.0029333;107.1551134
30/08/12;76.01248463;191.2657454;111.3828518
29/08/12;73.58860966;191.8820898;115.1508224
28/08/12;69.99877298;192.4180731;108.4748297
27/08/12;66.62968439;188.7490957;104.6117638
24/08/12;78.24865993;184.1226793;112.1707244
23/08/12;80.6733077;188.8557205;109.5038789
22/08/12;69.71972464;191.7616105;107.4287242
21/08/12;63.88987863;196.1351861;106.3274322
20/08/12;80.49793188;191.2871712;107.7873266
17/08/12;84.82501114;190.2420264;108.2371147
16/08/12;65.8428558;186.9632544;109.1191164
15/08/12;83.48846388;192.5164849;110.6213241
14/08/12;78.29452665;196.0657301;111.5591337
13/08/12;73.04056721;199.3277694;106.7218506
10/08/12;66.54628362;196.8002967;109.9606128
09/08/12;75.12610506;197.5365125;103.9547718
08/08/12;81.82009142;193.8316057;103.4603443
07/08/12;77.35568009;188.5280001;103.6976744
06/08/12;78.71788834;187.1671272;105.5585431
03/08/12;72.46596139;190.1157439;101.1235842
02/08/12;78.56775594;185.3696942;105.2820657
01/08/12;77.21488343;189.975806;101.5757023
31/07/12;79.15619511;193.4645937;101.9101933
30/07/12;81.55143205;190.1213232;104.1427405
27/07/12;78.84900777;180.6305188;106.5435555
26/07/12;76.54736953;182.5730953;104.4889854
25/07/12;62.78881523;185.1037909;97.65880112
24/07/12;69.73725026;176.1324493;95.5549287
23/07/12;76.71421484;182.6775571;99.44294746
20/07/12;62.22590194;182.718827;96.81650004
19/07/12;68.12596406;191.7231196;99.27411779
18/07/12;77.97287181;187.1818456;104.6697231
17/07/12;79.62146202;169.4755009;100.3952873
16/07/12;66.22227553;170.1683554;102.6837623
13/07/12;64.97714611;172.6144911;106.3325971
12/07/12;68.42005521;172.8995668;103.2898358
11/07/12;62.00075919;177.6194933;95.40511206
10/07/12;79.53741463;174.2183363;102.8969972
09/07/12;70.19863934;185.6173441;96.07962651
06/07/12;64.36544347;185.0253785;102.374005
05/07/12;78.31590612;191.9436237;97.56991593
03/07/12;63.94610249;181.4565944;98.44131869
02/07/12;66.30105156;184.1768665;103.9722696
29/06/12;75.25109542;190.2602637;103.8875628
28/06/12;60.68238962;180.7081168;98.07739183
27/06/12;68.46107494;187.1174959;93.65383798
26/06/12;64.09703716;181.2779355;93.55225238
25/06/12;68.89611047;190.1046712;100.0264042
22/06/12;65.60184306;191.4616984;104.1403704
21/06/12;66.73473777;179.4451436;100.5068476
20/06/12;76.29964051;183.4998294;105.6013651
19/06/12;70.69819638;182.896135;104.8509471
18/06/12;69.32348383;196.0828458;103.3225304
15/06/12;77.60697914;195.0271432;103.8411133
14/06/12;69.55933106;189.3852132;98.58963676
13/06/12;69.05131671;179.921424;94.8770816
12/06/12;76.40374048;192.9368451;99.30611743
11/06/12;61.04989009;184.9118242;94.58596565
08/06/12;67.61640097;189.6486495;102.6385999
07/06/12;68.42976435;186.3993115;97.46783695
06/06/12;64.96403071;181.1210683;99.75964511
05/06/12;67.84591606;189.360685;95.69917076
04/06/12;65.57906951;189.4854625;100.8339032
01/06/12;71.10043149;178.4819675;102.0974786
31/05/12;75.59753933;180.7376555;103.4660562
30/05/12;73.2607724;183.8016673;102.0226449
29/05/12;61.98759399;188.8507241;108.2980235
25/05/12;59.64705543;191.9739328;103.7666899
24/05/12;76.144307;193.8390476;103.7841587
23/05/12;80.1677526;191.9293132;97.35435022
22/05/12;63.29089339;192.5877023;104.9671958
21/05/12;62.31197515;182.3285003;105.2511439
18/05/12;80.91599572;182.7151159;100.5968125
17/05/12;62.3340025;184.2803381;101.7774569
16/05/12;81.37618662;191.6018836;105.8889885
15/05/12;76.52352064;196.6005225;107.0332068
14/05/12;64.06059706;183.4327581;106.5973672
11/05/12;63.54483008;199.3867886;104.4576145
10/05/12;62.4498101;196.2115796;109.6263865
09/05/12;78.02360896;186.447406;105.9531244
08/05/12;69.3882368;185.3797417;116.5533491
07/05/12;81.54839083;197.6201218;115.7888962
04/05/12;61.20812333;197.8560659;108.9111696
03/05/12;75.79269152;193.1702663;118.6206564
02/05/12;81.10790539;198.7170005;119.7511127
01/05/12;72.22289872;203.4166367;119.8851449
30/04/12;71.0576377;190.6190227;115.0591554
27/04/12;77.23367351;190.5038571;118.7958799
26/04/12;75.90543218;197.8379181;116.7017569
25/04/12;74.85065849;189.0053525;114.4844348
24/04/12;68.67500217;192.7329904;116.3726054
23/04/12;80.71463667;183.955754;117.5266239
20/04/12;69.04348916;185.1116354;120.4766143
19/04/12;64.92382723;182.7941049;121.6591103
18/04/12;72.22279506;184.0810355;122.7120387
17/04/12;74.81842148;204.5058248;125.8990621
16/04/12;63.16445502;188.7710692;124.576783
13/04/12;81.43478349;191.8757717;121.0645014
12/04/12;75.91739621;202.8004152;123.3715918
11/04/12;74.36757296;195.2686988;117.9151072
10/04/12;64.70494448;195.8815672;120.9954662
09/04/12;71.89713105;193.4958445;115.1732015
05/04/12;72.35898199;191.2148094;118.5903429
04/04/12;77.98142282;203.1233979;125.4961944
03/04/12;80.89278107;191.6577946;128.9701422
02/04/12;70.62542677;192.5230878;131.1539127
30/03/12;67.75719994;206.3379136;130.1299808
29/03/12;71.76771986;191.0479982;126.7062161
28/03/12;73.80165911;198.4852562;129.847663
27/03/12;74.28395867;192.0296163;127.8154041
26/03/12;65.7192608;200.1834998;133.3140023
23/03/12;63.54167772;202.2862385;133.5743228
22/03/12;83.16144134;192.6191758;126.2919541
21/03/12;70.3419932;202.4385525;125.9929018
20/03/12;64.30613364;202.5385366;132.5242699
19/03/12;63.27475111;196.8542556;130.1316206
16/03/12;65.39997625;197.9055143;128.4979807
15/03/12;82.26755921;204.1521049;130.3333267
14/03/12;65.97651785;195.7503271;127.7434074
13/03/12;70.36812192;187.1158248;123.2990042
12/03/12;79.36321817;199.6530808;116.4857249
09/03/12;73.35186205;194.0438208;120.5255077
08/03/12;80.04750612;192.2145285;123.2054719
07/03/12;67.86919632;184.0671555;120.3949312
06/03/12;77.9703975;196.3374235;120.182516
05/03/12;67.83284407;184.9443194;116.6344337
02/03/12;71.11303289;183.0644311;122.531073
01/03/12;70.13304911;190.0059537;122.4303545
29/02/12;73.38071814;186.6611704;123.1229469
28/02/12;78.88618094;195.6981018;118.3136084
27/02/12;83.5389466;187.091416;114.3800796
24/02/12;73.64508648;190.4794468;116.7624637
23/02/12;65.97347799;187.6969088;124.5458388
22/02/12;74.93949239;182.1252809;120.0919801
21/02/12;80.53941735;187.2236749;119.7626055
17/02/12;72.54954127;184.0002182;123.488384
16/02/12;74.882693;189.7252027;117.7683494
15/02/12;79.09740067;181.0567776;118.4972582
14/02/12;65.91304121;191.6821265;118.8050092
13/02/12;61.64192833;185.7337502;117.0464659
10/02/12;67.80878078;180.7709541;120.3546918
09/02/12;62.27611477;186.4198423;114.2682488
08/02/12;64.35183525;180.374433;120.7856047
07/02/12;66.79376872;179.2205856;115.1194099
06/02/12;76.89190244;188.703393;115.5833329
03/02/12;64.46509964;177.8449659;123.915722
02/02/12;73.8204481;185.4771043;121.3295813
01/02/12;65.11094601;185.2891266;120.0275425
31/01/12;72.92953935;190.1859303;114.0541335
30/01/12;60.99758514;184.08052;112.5390511
27/01/12;63.49703651;182.4540224;114.1286931
26/01/12;76.14253512;186.704086;111.578718
25/01/12;62.35495806;179.5820438;109.5335737
24/01/12;62.37403028;180.5478787;107.9590076
23/01/12;81.95629344;175.2660793;115.5949051
20/01/12;65.99484493;176.82874;108.1317529
19/01/12;63.30232023;177.7051489;106.8697252
18/01/12;80.71560855;178.93451;113.806633
17/01/12;66.54987468;166.0414279;106.3163337
13/01/12;82.40573963;167.4246242;101.6210687
12/01/12;64.57515546;167.7734805;108.074769
11/01/12;72.64490413;178.2713496;108.8700396
10/01/12;73.27065912;178.5665707;99.662141
09/01/12;63.88405759;174.7411171;99.3970919
06/01/12;65.31158059;181.4025593;96.98197179
05/01/12;77.17235033;182.7902059;102.8509811
04/01/12;64.78831178;181.5772057;94.95879416
03/01/12;75.54381098;184.737658;98.32923863
30/12/11;81.08779513;183.230168;91.67457579
29/12/11;66.31510853;183.0426644;94.34841085
28/12/11;66.68715959;181.4935939;96.07168875
27/12/11;64.97389037;179.6960098;99.17430945
23/12/11;62.44297691;179.166343;101.1412696
22/12/11;73.2541872;180.0148;98.00101295
21/12/11;77.39159731;170.0320193;96.05494851
20/12/11;61.98004639;180.9884507;93.76888721
19/12/11;78.19245507;175.2574901;98.0106683
16/12/11;71.90668293;182.6005499;100.4103065
15/12/11;73.16377932;172.337576;96.15531384
14/12/11;60.74296551;179.4648695;94.32378364
13/12/11;71.38027118;189.0128149;99.42248042
12/12/11;70.87697362;185.4692337;103.91172
09/12/11;70.62120891;182.4487058;108.2432415
